cycle,branch,district,forecastdate,expression,name_D1,name_D2,name_D3,name_D4,name_I1,name_R1,name_R2,name_R3,name_R4,name_O1,winner_D1,winner_D2,winner_D3,winner_D4,winner_R1,winner_R2,winner_R3,winner_R4,winner_I1,winner_O1,winner_Dparty,winner_Rparty,tipping,vpi,mean_predicted_turnout,p90_simmed_turnout_gross,p10_simmed_turnout_gross,voteshare_mean_D1,voteshare_mean_D2,voteshare_mean_D3,voteshare_mean_D4,voteshare_mean_I1,voteshare_mean_R1,voteshare_mean_R2,voteshare_mean_R3,voteshare_mean_R4,voteshare_mean_O1,p90_voteshare_simmed_I1,p90_voteshare_simmed_O1,p90_voteshare_simmed_D1,p90_voteshare_simmed_R1,p90_voteshare_simmed_D2,p90_voteshare_simmed_R2,p90_voteshare_simmed_R3,p90_voteshare_simmed_R4,p90_voteshare_simmed_D3,p90_voteshare_simmed_D4,p10_voteshare_simmed_I1,p10_voteshare_simmed_O1,p10_voteshare_simmed_D1,p10_voteshare_simmed_R1,p10_voteshare_simmed_D2,p10_voteshare_simmed_R2,p10_voteshare_simmed_R3,p10_voteshare_simmed_R4,p10_voteshare_simmed_D3,p10_voteshare_simmed_D4,pvi_538,vep,mean_netpartymargin,p90_netpartymargin,p10_netpartymargin,wonrunoff_D1,lostrunoff_D1,wonrunoff_D2,lostrunoff_D2,wonrunoff_D3,lostrunoff_D3,wonrunoff_D4,lostrunoff_D4,wonrunoff_R1,lostrunoff_R1,wonrunoff_R2,lostrunoff_R2,wonrunoff_R3,lostrunoff_R3,wonrunoff_R4,lostrunoff_R4,wonrunoff_I1,lostrunoff_I1,simulations,timestamp
2022,Governor,MN-G1,9/11/2022,_classic,Tim Walz,,,,,Scott Jensen,,,,all others,0.9716,0,0,0,0.0284,0,0,0,0,0,0.9716,0.0284,0.004475,0.1716596,2081512,2443589,1729176,54.23972,0,0,0,0,40.51801,0,0,0,5.242277,0,9.199697,59.08356,45.3476,0,0,0,0,0,0,0,1.968365,49.31429,35.65657,0,0,0,0,0,0,1.988413,4066265,13.72171,22.58768,4.826162,,,,,,,,,,,,,,,,,,,40000,9/11/22 20:12
2022,Governor,MI-G1,9/11/2022,_classic,Gretchen Whitmer,,,,,Tudor M. Dixon,,,,all others,0.9564,0,0,0,0.0436,0,0,0,0,0,0.9564,0.0436,0.0069375,0.1591132,3481375,4121742,2858522,53.60369,0,0,0,0,41.60246,0,0,0,4.793848,0,8.537875,58.36704,46.34475,0,0,0,0,0,0,0,1.724344,48.81351,36.75026,0,0,0,0,0,0,-1.182822,7501276,12.00122,20.86362,3.229055,,,,,,,,,,,,,,,,,,,40000,9/11/22 20:12
2022,Governor,ME-G1,9/11/2022,_classic,Janet T. Mills,,,,Sam Hunkler,Paul R. LePage,,,,,0.8608,0,0,0,0.1392,0,0,0,0,0,0.8608,0.1392,0.0264375,3.852402,547952.2,643018.9,454471.4,52.77012,0,0,0,2.149972,45.07991,0,0,0,0,4.2587,0,57.56238,49.79684,0,0,0,0,0,0,0.541923,0,48.05904,40.30104,0,0,0,0,0,0,4.372984,1088975,7.690208,16.99147,-1.451601,,,,,,,,,,,,,,,,,,,40000,9/11/22 20:12
2022,Governor,MD-G1,9/11/2022,_classic,Wes Moore,,,,,Dan Cox,,,,all others,0.9449,0,0,0,0.0551,0,0,0,0,0,0.9449,0.0551,0.0095125,0.4089654,1857214,2222397,1499097,54.68131,0,0,0,0,41.03964,0,0,0,4.279049,0,7.706483,60.31614,46.69027,0,0,0,0,0,0,0,1.45778,48.99642,35.31901,0,0,0,0,0,0,26.27618,4305056,13.64167,24.42443,2.901476,,,,,,,,,,,,,,,,,,,40000,9/11/22 20:12
2022,Governor,MA-G1,9/11/2022,_classic,Maura Healey,,,,,Geoff Diehl,,,,all others,0.997475,0,0,0,0.002525,0,0,0,0,0,0.997475,0.002525,0.0004,0.0148194,2155181,2579910,1737502,59.63619,0,0,0,0,36.50983,0,0,0,3.853981,0,7.072416,64.63775,41.51706,0,0,0,0,0,0,0,1.250167,54.60108,31.44754,0,0,0,0,0,0,32.67038,4999558,23.12636,32.60273,13.67939,,,,,,,,,,,,,,,,,,,40000,9/11/22 20:12
2022,Governor,KS-G1,9/11/2022,_classic,Laura Kelly,,,,,Derek Schmidt,,,,all others,0.634825,0,0,0,0.365175,0,0,0,0,0,0.634825,0.365175,0.0849125,7.088184,956512.1,1134911,783021.2,49.58113,0,0,0,0,47.31567,0,0,0,3.103193,0,5.868207,54.19391,51.8634,0,0,0,0,0,0,0,0.9170907,44.98821,42.69759,0,0,0,0,0,0,-21.09543,2089024,2.265465,11.0302,-6.376545,,,,,,,,,,,,,,,,,,,40000,9/11/22 20:12
2022,Governor,IL-G1,9/11/2022,_classic,J.B. Pritzker,,,,Scott Schluter,Darren Bailey,,,,,0.9793,0,0,0,0.0207,0,0,0,0,0,0.9793,0.0207,0.0033,0.0592409,4447813,5224602,3676652,56.28168,0,0,0,2.379306,41.33902,0,0,0,0,4.654907,0,60.89013,45.9603,0,0,0,0,0,0,0.6168473,0,51.54734,36.67516,0,0,0,0,0,0,13.22368,8928145,14.94266,23.90554,5.875868,,,,,,,,,,,,,,,,,,,40000,9/11/22 20:12
2022,Governor,ID-G1,9/11/2022,_classic,Stephen Heidt,,,,,Brad Little,,,,all others,0.00045,0,0,0,0.99955,0,0,0,0,0,0.00045,0.99955,0.000325,0.048334,536888.9,645727.8,429282.2,29.58865,0,0,0,0,63.10416,0,0,0,7.307197,0,12.10496,35.38258,68.94128,0,0,0,0,0,0,0,3.177801,23.66038,57.18154,0,0,0,0,0,0,-36.76822,1297934,-33.51551,-22.88056,-44.15733,,,,,,,,,,,,,,,,,,,40000,9/11/22 20:12
2022,Governor,IA-G1,9/11/2022,_classic,Deidre DeJear,,,,Rick Stewart,Kim Reynolds,,,,,0.01735,0,0,0,0.982625,0,0,0,0.000025,0,0.01735,0.982625,0.014875,1.014167,1171120,1375603,970667.2,39.8419,0,0,0,2.807687,57.35041,0,0,0,0,5.38772,0,45.02222,62.44597,0,0,0,0,0,0,0.7916671,0,34.70406,52.15055,0,0,0,0,0,0,-9.622491,2295209,-17.50851,-7.523565,-27.3635,,,,,,,,,,,,,,,,,,,40000,9/11/22 20:12
2022,Governor,HI-G1,9/11/2022,_classic,Josh Green,,,,,Duke Aiona,,,,,0.996425,0,0,0,0.003575,0,0,0,0,0,0.996425,0.003575,0.0006,0.1238115,386940.6,468809.7,306468.6,62.79868,0,0,0,0,37.20132,0,0,0,0,0,0,68.37424,42.8008,0,0,0,0,0,0,0,0,57.1992,31.62576,0,0,0,0,0,0,31.80856,1007469,25.59735,36.74847,14.39839,,,,,,,,,,,,,,,,,,,40000,9/11/22 20:12
2022,Governor,GA-G1,9/11/2022,_classic,Stacey Abrams,,,,Shane Hazel,Brian Kemp,,,,,0.168275,0,0,0,0.831725,0,0,0,0,0,0.168275,0.831725,0.12995,3.229137,3213244,3824913,2610247,46.19957,0,0,0,1.589784,52.21065,0,0,0,0,3.239084,0,50.56194,56.51586,0,0,0,0,0,0,0.3453868,0,41.87386,47.81961,0,0,0,0,0,0,-7.357742,7356953,-6.011082,2.550175,-14.43014,,,,,,,,,,,,,,,,,,,40000,9/11/22 20:12
2022,Governor,FL-G1,9/11/2022,_classic,Charlie Crist,,,,,Ron DeSantis,,,,all others,0.124075,0,0,0,0.875925,0,0,0,0,0,0.124075,0.875925,0.0996375,1.07447,7404276,8694435,6132390,44.76657,0,0,0,0,52.53352,0,0,0,2.699916,0,5.168648,49.28033,57.04789,0,0,0,0,0,0,0,0.7475204,40.21938,47.97465,0,0,0,0,0,0,-7.44125,1.46E+07,-7.766949,0.927599,-16.46262,,,,,,,,,,,,,,,,,,,40000,9/11/22 20:12
2022,Governor,CT-G1,9/11/2022,_classic,Edward Lamont,,,,,Robert Stefanowski,,,,all others,0.8852,0,0,0,0.1148,0,0,0,0,0,0.8852,0.1148,0.02085,1.347152,1235786,1462734,1015258,52.63321,0,0,0,0,44.2861,0,0,0,3.080695,0,5.813714,57.2459,48.9673,0,0,0,0,0,0,0,0.9185688,47.96478,39.62302,0,0,0,0,0,0,12.14246,2618620,8.347103,17.18705,-0.5711098,,,,,,,,,,,,,,,,,,,40000,9/11/22 20:12
2022,Governor,CO-G1,9/11/2022,_classic,Jared Polis,,,,,Heidi Ganahl,,,,all others,0.93775,0,0,0,0.06225,0,0,0,0,0,0.93775,0.06225,0.0105125,0.3908843,2147394,2517965,1785610,52.51512,0,0,0,0,41.71911,0,0,0,5.765773,0,9.946022,57.39466,46.58212,0,0,0,0,0,0,0,2.234375,47.55651,36.7462,0,0,0,0,0,0,6.733898,4183729,10.79601,19.70688,1.901062,,,,,,,,,,,,,,,,,,,40000,9/11/22 20:12
2022,Governor,CA-G1,9/11/2022,_classic,Gavin Newsom,,,,,Brian Dahle,,,,,0.99865,0,0,0,0.00135,0,0,0,0,0,0.99865,0.00135,0.000225,0.0017191,1.05E+07,1.26E+07,8389956,62.60618,0,0,0,0,37.39382,0,0,0,0,0,0,67.20344,42.01942,0,0,0,0,0,0,0,0,57.98058,32.79656,0,0,0,0,0,0,25.74052,2.54E+07,25.21236,34.40688,15.96116,,,,,,,,,,,,,,,,,,,40000,9/11/22 20:12
2022,Governor,AZ-G1,9/11/2022,_classic,Katie Hobbs,,,,Barry Hess,Kari Lake,,,,,0.557825,0,0,0,0.44215,0,0,0,0.000025,0,0.557825,0.44215,0.1065625,3.933636,2163038,2584187,1756316,49.70576,0,0,0,1.477846,48.8164,0,0,0,0,3.039928,0,53.84237,52.97062,0,0,0,0,0,0,0.3159597,0,45.55402,44.63261,0,0,0,0,0,0,-7.109708,4969373,0.8893585,9.014606,-7.215618,,,,,,,,,,,,,,,,,,,40000,9/11/22 20:12
2022,Governor,AR-G1,9/11/2022,_classic,Chris Jones,,,,Ricky Dale Harrington Jr.,Sarah Huckabee Sanders,,,,,0.001275,0,0,0,0.998725,0,0,0,0,0,0.001275,0.998725,0.00145,0.1367513,846623.4,1024765,673281.5,36.78127,0,0,0,1.250474,61.96826,0,0,0,0,2.612306,0,41.65478,66.75079,0,0,0,0,0,0,0.2441659,0,32.00123,57.0639,0,0,0,0,0,0,-31.52285,2180916,-25.18699,-15.53624,-34.60664,,,,,,,,,,,,,,,,,,,40000,9/11/22 20:12
2022,Governor,AL-G1,9/11/2022,_classic,Yolanda Rochelle Flowers,,,,James “Jimmy” Blake,Kay Ivey,,,,,0.001125,0,0,0,0.99885,0,0,0,0.000025,0,0.001125,0.99885,0.000625,0.0352537,1415565,1703452,1131761,32.86466,0,0,0,3.302483,63.83286,0,0,0,0,6.177176,0,38.35324,69.35028,0,0,0,0,0,0,1.000948,0,27.34276,58.2478,0,0,0,0,0,0,-29.19992,3459287,-30.9682,-20.33404,-41.66063,,,,,,,,,,,,,,,,,,,40000,9/11/22 20:12
2022,Governor,AK-G1,9/11/2022,_classic,Les Gara,,,,Bill Walker,Mike Dunleavy,Charlie Pierce,,,,0.08865,0,0,0,0.80975,0.0004,0,0,0.1012,0,0.08865,0.81015,0.0344,11.20514,245129.2,290324.8,200844.1,29.73119,0,0,0,24.1,38.53389,7.634922,0,0,0,31.36426,0,38.32356,46.51231,0,12.17521,0,0,0,0,17.14773,0,20.95674,30.84805,0,3.444661,0,0,0,0,-14.61795,521658,-16.43762,-1.018423,-32.12938,,,,,,,,,,,,,,,,,,,40000,9/11/22 20:12
2022,Governor,WY-G1,9/10/2022,_classic,Theresa A. Livingston,,,,,Mark Gordon,,,,,0.000625,0,0,0,0.999375,0,0,0,0,0,0.000625,0.999375,0.00035,0.1669851,167357.1,203388.9,132163.1,33.35847,0,0,0,0,66.64153,0,0,0,0,0,0,38.79552,72.05931,0,0,0,0,0,0,0,0,27.94069,61.20448,0,0,0,0,0,0,-49.87335,424412,-33.28305,-22.40896,-44.11862,,,,,,,,,,,,,,,,,,,40000,9/10/22 20:11
2022,Governor,WI-G1,9/10/2022,_classic,Tony Evers,,,,Joan Ellis Beglinger,Tim Michels,,,,,0.76125,0,0,0,0.23875,0,0,0,0,0,0.76125,0.23875,0.0506,1.717071,2352968,2745746,1971649,51.74691,0,0,0,1.574405,46.67869,0,0,0,0,3.225076,0,56.56613,51.43555,0,0,0,0,0,0,0.3364039,0,46.98185,41.80591,0,0,0,0,0,0,-3.823667,4351464,5.068222,14.58488,-4.326542,,,,,,,,,,,,,,,,,,,40000,9/10/22 20:11
2022,Governor,VT-G1,9/10/2022,_classic,Brenda Siegel,,,,,Phil Scott,,,,all others,0.0034,0,0,0,0.9966,0,0,0,0,0,0.0034,0.9966,0.0019125,0.6961188,219367.3,261898,177561,30.33183,0,0,0,0,62.2538,0,0,0,7.414371,0,12.23307,37.42904,69.2892,0,0,0,0,0,0,0,3.245338,23.25949,55.03622,0,0,0,0,0,0,27.77288,503792,-31.92197,-18.50534,-45.13672,,,,,,,,,,,,,,,,,,,40000,9/10/22 20:11
2022,Governor,TX-G1,9/10/2022,_classic,Beto O'Rourke,,,,,Greg Abbott,,,,all others,0.0858,0,0,0,0.9142,0,0,0,0,0,0.0858,0.9142,0.07385,0.8356833,7056065,8541134,5630019,42.82774,0,0,0,0,52.46432,0,0,0,4.707943,0,8.358294,47.70098,57.25698,0,0,0,0,0,0,0,1.70486,37.96892,47.60222,0,0,0,0,0,0,-12.90963,1.85E+07,-9.636585,-0.6356316,-18.5205,,,,,,,,,,,,,,,,,,,40000,9/10/22 20:11
2022,Governor,TN-G1,9/10/2022,_classic,Jason Brantley Martin,,,,,Bill Lee,,,,all others,0.001975,0,0,0,0.998025,0,0,0,0,0,0.001975,0.998025,0.0017,0.0762287,1780673,2157599,1411462,30.44211,0,0,0,0,57.79426,0,0,0,11.76363,0,17.81736,36.49478,63.88826,0,0,0,0,0,0,0,6.278761,24.25256,51.54362,0,0,0,0,0,0,-29.21185,4750229,-27.35215,-16.73981,-38.09322,,,,,,,,,,,,,,,,,,,40000,9/10/22 20:11
2022,Governor,SD-G1,9/10/2022,_classic,Jamie Smith,,,,Tracey Quint,Kristi Noem,,,,,0.00335,0,0,0,0.99665,0,0,0,0,0,0.00335,0.99665,0.0025125,0.7018676,285827.9,341283.7,231451,35.1352,0,0,0,3.900762,60.96403,0,0,0,0,7.13166,0,40.77269,66.65784,0,0,0,0,0,0,1.278278,0,29.39759,55.30908,0,0,0,0,0,0,-32.01005,647453,-25.82883,-15.01535,-36.78433,,,,,,,,,,,,,,,,,,,40000,9/10/22 20:11
2022,Governor,SC-G1,9/10/2022,_classic,Joe Cunningham,,,,Bruce Reeves,Henry McMaster,,,,,0.06475,0,0,0,0.93525,0,0,0,0,0,0.06475,0.93525,0.0579625,2.929733,1579694,1899583,1267346,43.51885,0,0,0,2.010413,54.47074,0,0,0,0,4.018951,0,48.21524,59.11235,0,0,0,0,0,0,0.4839664,0,38.82804,49.78212,0,0,0,0,0,0,-18.29783,3897996,-10.95189,-1.851681,-20.02735,,,,,,,,,,,,,,,,,,,40000,9/10/22 20:11
2022,Governor,RI-G1,9/10/2022,_classic,Daniel J. McKee,,,,Zachary Baker Hurwitz,Ashley Kalus,,,,,0.9537,0,0,0,0.046275,0,0,0,0.000025,0,0.9537,0.046275,0.007625,1.897605,320839.5,385897.9,257748.7,55.98987,0,0,0,2.505007,41.50512,0,0,0,0,4.860911,0,61.50473,47.02333,0,0,0,0,0,0,0.6628257,0,50.4166,35.98768,0,0,0,0,0,0,23.66066,794970,14.48475,25.28048,3.703058,,,,,,,,,,,,,,,,,,,40000,9/10/22 20:11
2022,Governor,PA-G1,9/10/2022,_classic,Josh Shapiro,,,,,Douglas V. Mastriano,,,,all others,0.8715,0,0,0,0.1285,0,0,0,0,0,0.8715,0.1285,0.0228375,0.3994128,4565417,5408808,3750058,52.54413,0,0,0,0,45.18539,0,0,0,2.270478,0,4.435232,56.81362,49.48024,0,0,0,0,0,0,0,0.5779482,48.15889,40.86038,0,0,0,0,0,0,-2.976064,9742133,7.358742,15.62459,-0.9877071,,,,,,,,,,,,,,,,,,,40000,9/10/22 20:11
2022,Governor,OR-G1,9/10/2022,_classic,Tina Kotek,,,,,Christine Drazan,,,,all others,0.6542,0,0,0,0.3458,0,0,0,0,0,0.6542,0.3458,0.0720125,3.592387,1600585,1879321,1332382,46.46878,0,0,0,0,43.48915,0,0,0,10.04207,0,15.74278,52.18825,49.1456,0,0,0,0,0,0,0,5.017252,40.64521,37.70371,0,0,0,0,0,0,10.62213,3113975,2.979622,12.98201,-7.003155,,,,,,,,,,,,,,,,,,,40000,9/10/22 20:11
2022,Governor,OK-G1,9/10/2022,_classic,Joy Hofmeister,,,,,Kevin Stitt,,,,all others,0.014875,0,0,0,0.985125,0,0,0,0,0,0.014875,0.985125,0.012425,0.8945992,1108975,1343608,882861.4,37.48048,0,0,0,0,56.61157,0,0,0,5.90795,0,10.09506,43.19392,62.31024,0,0,0,0,0,0,0,2.34288,31.72251,50.8425,0,0,0,0,0,0,-36.97133,2842656,-19.13108,-8.437513,-29.75017,,,,,,,,,,,,,,,,,,,40000,9/10/22 20:11
2022,Governor,OH-G1,9/10/2022,_classic,Nan Whaley,,,,,Mike DeWine,,,,,0.031225,0,0,0,0.968775,0,0,0,0,0,0.031225,0.968775,0.0329625,0.6592095,3992551,4737979,3263951,43.38515,0,0,0,0,56.61485,0,0,0,0,0,0,47.79982,61.02494,0,0,0,0,0,0,0,0,38.97506,52.20018,0,0,0,0,0,0,-12.10777,8831240,-13.22971,-4.400356,-22.04988,,,,,,,,,,,,,,,,,,,40000,9/10/22 20:11
2022,Governor,NY-G1,9/10/2022,_classic,Kathy C. Hochul,,,,,Lee M. Zeldin,,,,all others,0.986125,0,0,0,0.013875,0,0,0,0,0,0.986125,0.013875,0.0021875,0.0323191,5404343,6498727,4330944,56.61143,0,0,0,0,40.869,0,0,0,2.519578,0,4.854068,61.13313,45.38369,0,0,0,0,0,0,0,0.6749295,52.08677,36.32392,0,0,0,0,0,0,19.93185,1.34E+07,15.74243,24.49987,7.080936,,,,,,,,,,,,,,,,,,,40000,9/10/22 20:11
2022,Governor,NV-G1,9/10/2022,_classic,Steve Sisolak,,,,,Joe Lombardo,,,,all others,0.687125,0,0,0,0.312875,0,0,0,0,0,0.687125,0.312875,0.06845,6.092735,897046.6,1071765,727827.1,50.10691,0,0,0,0,46.84602,0,0,0,3.047078,0,5.747342,54.78215,51.51772,0,0,0,0,0,0,0,0.8926167,45.40542,42.13385,0,0,0,0,0,0,-2.531046,2105890,3.260891,12.18359,-5.701145,,,,,,,,,,,,,,,,,,,40000,9/10/22 20:11
2022,Governor,NM-G1,9/10/2022,_classic,Michelle Lujan Grisham,,,,Karen Bedonie,Mark V. Ronchetti,,,,,0.847775,0,0,0,0.152225,0,0,0,0,0,0.847775,0.152225,0.0296625,3.888975,609012.8,730493,489310.8,52.44861,0,0,0,2.520075,45.03131,0,0,0,0,4.881396,0,57.2773,49.80968,0,0,0,0,0,0,0.6663129,0,47.61733,40.19019,0,0,0,0,0,0,7.143295,1493579,7.417294,16.72951,-1.870672,,,,,,,,,,,,,,,,,,,40000,9/10/22 20:11
2022,Governor,NH-G1,9/10/2022,_classic,Tom Sherman,,,,,Chris Sununu,,,,,0.00255,0,0,0,0.99745,0,0,0,0,0,0.00255,0.99745,0.002775,0.4199165,527659.7,620275.1,436260.1,38.78212,0,0,0,0,61.21788,0,0,0,0,0,0,43.23596,65.68795,0,0,0,0,0,0,0,0,34.31205,56.76404,0,0,0,0,0,0,0.5605241,1075858,-22.43576,-13.52807,-31.3759,,,,,,,,,,,,,,,,,,,40000,9/10/22 20:11
2022,Governor,NE-G1,9/10/2022,_classic,Carol Blood,,,,Scott Zimmerman,Jim Pillen,,,,,0.00975,0,0,0,0.990225,0,0,0,0.000025,0,0.00975,0.990225,0.0081625,1.028493,633688.1,751631.9,519332,38.13084,0,0,0,2.695607,59.17355,0,0,0,0,5.159547,0,43.62664,64.65064,0,0,0,0,0,0,0.7436967,0,32.56609,53.69236,0,0,0,0,0,0,-24.75782,1365541,-21.04271,-10.33399,-31.71163,,,,,,,,,,,,,,,,,,,40000,9/10/22 20:11
2022,Governor,MN-G1,9/10/2022,_classic,Tim Walz,,,,,Scott Jensen,,,,all others,0.972625,0,0,0,0.027375,0,0,0,0,0,0.972625,0.027375,0.0039375,0.1510393,2081538,2438436,1732250,54.23478,0,0,0,0,40.5226,0,0,0,5.242616,0,9.182292,59.10892,45.36371,0,0,0,0,0,0,0,1.975763,49.31337,35.57626,0,0,0,0,0,0,1.988413,4066265,13.71218,22.72325,4.844494,,,,,,,,,,,,,,,,,,,40000,9/10/22 20:11
2022,Governor,MI-G1,9/10/2022,_classic,Gretchen Whitmer,,,,,Tudor M. Dixon,,,,all others,0.955725,0,0,0,0.044275,0,0,0,0,0,0.955725,0.044275,0.0069625,0.1596844,3481421,4119870,2854097,53.59924,0,0,0,0,41.6063,0,0,0,4.794466,0,8.530079,58.35284,46.31376,0,0,0,0,0,0,0,1.720951,48.79008,36.74758,0,0,0,0,0,0,-1.182822,7501276,11.99294,20.83554,3.245533,,,,,,,,,,,,,,,,,,,40000,9/10/22 20:11
2022,Governor,ME-G1,9/10/2022,_classic,Janet T. Mills,,,,Sam Hunkler,Paul R. LePage,,,,,0.858125,0,0,0,0.14185,0,0,0,0.000025,0,0.858125,0.14185,0.0260875,3.801282,547969.2,644230,454014.8,52.76303,0,0,0,2.150543,45.08643,0,0,0,0,4.236316,0,57.56651,49.86148,0,0,0,0,0,0,0.5362732,0,47.97181,40.25371,0,0,0,0,0,0,4.372984,1088975,7.676605,17.07513,-1.621929,,,,,,,,,,,,,,,,,,,40000,9/10/22 20:11
2022,Governor,MD-G1,9/10/2022,_classic,Wes Moore,,,,,Dan Cox,,,,all others,0.94445,0,0,0,0.05555,0,0,0,0,0,0.94445,0.05555,0.0101125,0.4347453,1857281,2220974,1503700,54.6755,0,0,0,0,41.04545,0,0,0,4.279049,0,7.736623,60.25867,46.74649,0,0,0,0,0,0,0,1.427463,48.96643,35.42486,0,0,0,0,0,0,26.27618,4305056,13.63005,24.22568,2.871546,,,,,,,,,,,,,,,,,,,40000,9/10/22 20:11
2022,Governor,MA-G1,9/10/2022,_classic,Maura Healey,,,,,Geoff Diehl,,,,all others,0.9974,0,0,0,0.0026,0,0,0,0,0,0.9974,0.0026,0.0003625,0.0134298,2155215,2579885,1743013,59.63175,0,0,0,0,36.51385,0,0,0,3.854398,0,7.079323,64.67915,41.54479,0,0,0,0,0,0,0,1.255351,54.51286,31.41573,0,0,0,0,0,0,32.67038,4999558,23.1179,32.69289,13.5006,,,,,,,,,,,,,,,,,,,40000,9/10/22 20:11
2022,Governor,KS-G1,9/10/2022,_classic,Laura Kelly,,,,,Derek Schmidt,,,,all others,0.634325,0,0,0,0.365675,0,0,0,0,0,0.634325,0.365675,0.0823625,6.875087,956544.4,1134412,781695.9,49.57374,0,0,0,0,47.32229,0,0,0,3.103973,0,5.843473,54.12514,51.94537,0,0,0,0,0,0,0,0.9174401,44.94072,42.69467,0,0,0,0,0,0,-21.09543,2089024,2.251446,11.00717,-6.507875,,,,,,,,,,,,,,,,,,,40000,9/10/22 20:11
2022,Governor,IL-G1,9/10/2022,_classic,J.B. Pritzker,,,,Scott Schluter,Darren Bailey,,,,,0.9777,0,0,0,0.022275,0,0,0,0.000025,0,0.9777,0.022275,0.0032875,0.059016,4447847,5239522,3683621,56.27731,0,0,0,2.379377,41.34331,0,0,0,0,4.604428,0,60.95949,46.00607,0,0,0,0,0,0,0.6247285,0,51.59193,36.61619,0,0,0,0,0,0,13.22368,8928145,14.93401,24.09314,5.962233,,,,,,,,,,,,,,,,,,,40000,9/10/22 20:11
2022,Governor,ID-G1,9/10/2022,_classic,Stephen Heidt,,,,,Brad Little,,,,all others,0.000425,0,0,0,0.999575,0,0,0,0,0,0.000425,0.999575,0.0002625,0.0390416,536853.7,647131.2,431980.2,29.5842,0,0,0,0,63.1086,0,0,0,7.307197,0,12.11838,35.38746,68.93423,0,0,0,0,0,0,0,3.157249,23.6647,57.1201,0,0,0,0,0,0,-36.76822,1297934,-33.52441,-22.79069,-44.22429,,,,,,,,,,,,,,,,,,,40000,9/10/22 20:11
2022,Governor,IA-G1,9/10/2022,_classic,Deidre DeJear,,,,Rick Stewart,Kim Reynolds,,,,,0.01565,0,0,0,0.98435,0,0,0,0,0,0.01565,0.98435,0.0154375,1.052549,1171085,1371300,975920,39.83629,0,0,0,2.808442,57.35527,0,0,0,0,5.384253,0,44.98714,62.4497,0,0,0,0,0,0,0.7961408,0,34.69062,52.17403,0,0,0,0,0,0,-9.622491,2295209,-17.51898,-7.589857,-27.42477,,,,,,,,,,,,,,,,,,,40000,9/10/22 20:11
2022,Governor,HI-G1,9/10/2022,_classic,Josh Green,,,,,Duke Aiona,,,,,0.9962,0,0,0,0.0038,0,0,0,0,0,0.9962,0.0038,0.0007,0.1444411,386955.4,468800,306564.7,62.79283,0,0,0,0,37.20717,0,0,0,0,0,0,68.2804,42.72969,0,0,0,0,0,0,0,0,57.27031,31.71959,0,0,0,0,0,0,31.80856,1007469,25.58566,36.56081,14.54061,,,,,,,,,,,,,,,,,,,40000,9/10/22 20:11
2022,Governor,GA-G1,9/10/2022,_classic,Stacey Abrams,,,,Shane Hazel,Brian Kemp,,,,,0.164775,0,0,0,0.835225,0,0,0,0,0,0.164775,0.835225,0.13025,3.236663,3213173,3830201,2611070,46.19512,0,0,0,1.590054,52.21482,0,0,0,0,3.253891,0,50.47814,56.55041,0,0,0,0,0,0,0.3448141,0,41.83624,47.91277,0,0,0,0,0,0,-7.357742,7356953,-6.019703,2.347311,-14.50536,,,,,,,,,,,,,,,,,,,40000,9/10/22 20:11
2022,Governor,FL-G1,9/10/2022,_classic,Charlie Crist,,,,,Ron DeSantis,,,,all others,0.1257,0,0,0,0.8743,0,0,0,0,0,0.1257,0.8743,0.1000375,1.078799,7404167,8692602,6143492,44.76273,0,0,0,0,52.53702,0,0,0,2.700257,0,5.167714,49.30551,57.10205,0,0,0,0,0,0,0,0.7482045,40.18943,47.96909,0,0,0,0,0,0,-7.44125,1.46E+07,-7.774292,0.9422455,-16.55947,,,,,,,,,,,,,,,,,,,40000,9/10/22 20:11
2022,Governor,CT-G1,9/10/2022,_classic,Edward Lamont,,,,,Robert Stefanowski,,,,all others,0.8888,0,0,0,0.1112,0,0,0,0,0,0.8888,0.1112,0.0201375,1.301073,1235827,1463267,1018419,52.62614,0,0,0,0,44.29238,0,0,0,3.081477,0,5.812211,57.24527,48.87908,0,0,0,0,0,0,0,0.899335,47.94219,39.60326,0,0,0,0,0,0,12.14246,2618620,8.333767,17.15083,-0.4748363,,,,,,,,,,,,,,,,,,,40000,9/10/22 20:11
2022,Governor,CO-G1,9/10/2022,_classic,Jared Polis,,,,,Heidi Ganahl,,,,all others,0.936575,0,0,0,0.063425,0,0,0,0,0,0.936575,0.063425,0.01035,0.3848346,2147435,2520830,1782380,52.50916,0,0,0,0,41.72403,0,0,0,5.766812,0,9.963652,57.3726,46.57538,0,0,0,0,0,0,0,2.2486,47.58947,36.79261,0,0,0,0,0,0,6.733898,4183729,10.78514,19.70293,1.926437,,,,,,,,,,,,,,,,,,,40000,9/10/22 20:11
2022,Governor,CA-G1,9/10/2022,_classic,Gavin Newsom,,,,,Brian Dahle,,,,,0.9988,0,0,0,0.0012,0,0,0,0,0,0.9988,0.0012,0.0002125,0.0016236,1.05E+07,1.26E+07,8405152,62.60068,0,0,0,0,37.39932,0,0,0,0,0,0,67.25271,42.0173,0,0,0,0,0,0,0,0,57.9827,32.74729,0,0,0,0,0,0,25.74052,2.54E+07,25.20135,34.50542,15.96541,,,,,,,,,,,,,,,,,,,40000,9/10/22 20:11
